tm1,tm2,steps
241,239,220722
205,203,221130
250,250,221630
212,211,222053
250,250,222553
219,218,222990
250,250,223490
222,214,223926
250,250,224426
61,59,224546
251,249,225046
251,249,225546
252,248,226046
171,169,226386
103,87,226576
47,45,226668
12,11,226691
104,105,226900
146,148,227194
250,250,227694
249,251,228194
212,211,228617
109,106,228832
182,181,229195
158,160,229513
171,172,229856
251,249,230356
111,110,230577
132,130,230839
251,249,231339
251,249,231839
49,47,231935
179,179,232293
251,249,232793
87,86,232966
251,249,233466
77,76,233619
148,148,233915
41,39,233995
205,205,234405
63,63,234531
104,103,234738
78,77,234893
250,250,235393
250,250,235893
250,250,236393
65,64,236522
132,130,236784
86,86,236956
115,113,237184
250,250,237684
81,80,237845
164,161,238170
250,250,238670
64,62,238796
250,250,239296
185,187,239668
115,113,239896
127,126,240149
136,135,240420
251,249,240920
30,27,240977
242,240,241459
250,250,241959
86,84,242129
155,152,242436
215,221,242872
148,146,243166
70,67,243303
116,122,243541
227,227,243995
112,110,244217
250,250,244717
187,188,245092
45,42,245179
250,250,245679
225,222,246126
44,42,246212
250,250,246712
98,96,246906
97,97,247100
250,250,247600
251,249,248100
250,250,248600
129,128,248857
128,125,249110
137,136,249383
250,250,249883
117,117,250117
250,250,250617
219,219,251055
181,179,251415
251,249,251915
146,147,252208
250,250,252708
251,249,253208
250,250,253708
84,90,253882
251,249,254382
148,156,254686
249,251,255186
178,176,255540
215,214,255969
198,201,256368
184,195,256747
140,145,257032
145,144,257321
118,116,257555
249,251,258055
250,250,258555
96,96,258747
104,112,258963
162,171,259296
249,251,259796
248,252,260296
204,197,260697
250,250,261197
250,250,261697
250,250,262197
250,250,262697
250,250,263197
124,123,263444
250,250,263944
250,250,264444
251,249,264944
183,183,265310
250,250,265810
145,143,266098
141,140,266379
199,197,266775
250,250,267275
250,250,267775
101,105,267981
251,249,268481
94,98,268673
156,161,268990
159,163,269312
18,19,269349
194,199,269742
70,66,269878
249,251,270378
202,202,270782
249,251,271282
250,250,271782
251,249,272282
72,70,272424
173,173,272770
250,250,273270
194,195,273659
197,197,274053
250,250,274553
250,250,275053
56,57,275166
145,142,275453
164,163,275780
34,36,275850
90,88,276028
75,73,276176
81,80,276337
251,249,276837
126,123,277086
37,38,277161
104,101,277366
242,240,277848
63,61,277972
251,249,278472
151,152,278775
251,249,279275
85,84,279444
246,241,279931
117,117,280165
85,81,280331
239,238,280808
206,206,281220
86,84,281390
152,152,281694
171,168,282033
251,249,282533
239,240,283012
251,249,283512
101,102,283715
251,249,284215
174,174,284563
94,95,284752
51,53,284856
251,249,285356
217,217,285790
251,249,286290
250,250,286790
240,237,287267
251,249,287767
251,249,288267
232,230,288729
248,252,289229
250,250,289729
251,249,290229
250,250,290729
251,249,291229
251,249,291729
151,148,292028
250,250,292528
250,250,293028
250,250,293528
250,250,294028
251,249,294528
251,249,295028
249,251,295528
250,250,296028
249,251,296528
250,250,297028
83,79,297190
231,224,297645
148,145,297938
144,144,298226
149,141,298516
100,95,298711
249,251,299211
252,246,299709
250,250,300209
66,75,300350
153,156,300659
175,168,301002
108,103,301213
163,157,301533
249,251,302033
88,83,302204
38,39,302281
67,68,302416
137,129,302682
29,30,302741
250,250,303241
110,109,303460
33,29,303522
146,148,303816
143,136,304095
204,204,304503
95,99,304697
108,113,304918
97,97,305112
101,95,305308
89,85,305482
135,134,305751
54,54,305859
250,250,306359
250,250,306859
88,86,307033
232,227,307492
143,145,307780
115,114,308009
108,107,308224
77,69,308370
49,44,308463
250,250,308963
167,166,309296
196,194,309686
250,250,310186
96,98,310380
205,197,310782
124,120,311026
199,201,311426
121,119,311666
194,195,312055
249,251,312555
251,248,313054
155,154,313363
217,219,313799
177,177,314153
51,52,314256
250,250,314756
187,181,315124
250,250,315624
251,249,316124
72,71,316267
250,250,316767
164,160,317091
218,216,317525
251,249,318025
98,95,318218
251,249,318718
111,107,318936
251,249,319436
250,250,319936
92,89,320117
112,109,320338
178,182,320698
185,181,321064
163,159,321386
250,250,321886
251,249,322386
251,249,322886
151,152,323189
250,250,323689
74,70,323833
114,112,324059
74,76,324209
251,249,324709
115,110,324934
250,250,325434
250,250,325934
112,114,326160
251,249,326660
182,187,327029
250,250,327529
249,251,328029
250,250,328529
251,249,329029
250,250,329529
250,250,330029
250,250,330529
250,250,331029
249,251,331529
203,202,331934
199,195,332328
251,249,332828
59,56,332943
131,132,333206
196,193,333595
251,249,334095
251,249,334595
48,50,334693
224,220,335137
59,57,335253
167,161,335581
37,34,335652
115,107,335874
250,250,336374
250,250,336874
250,250,337374
109,99,337582
159,156,337897
250,250,338397
141,142,338680
171,175,339026
100,98,339224
250,250,339724
251,249,340224
88,89,340401
110,99,340610
250,250,341110
139,143,341392
251,249,341892
82,83,342057
249,251,342557
250,250,343057
251,249,343557
250,250,344057
251,249,344557
250,250,345057
251,249,345557
250,250,346057
90,88,346235
250,250,346735
250,250,347235
202,203,347640
250,250,348140
210,206,348556
104,107,348767
250,250,349267
250,250,349767
120,124,350011
250,250,350511
248,252,351011
156,160,351327
56,55,351438
230,229,351897
212,206,352315
189,177,352681
250,250,353181
250,250,353681
182,185,354048
219,220,354487
42,47,354576
50,55,354681
250,250,355181
49,49,355279
112,111,355502
250,250,356002
164,163,356329
249,251,356829
114,115,357058
20,23,357101
61,59,357221
175,174,357570
165,165,357900
76,77,358053
96,97,358246
249,251,358746
249,251,359246
249,251,359746
251,249,360246
250,250,360746
250,250,361246
249,251,361746
110,107,361963
250,250,362463
251,249,362963
250,250,363463
250,250,363963
250,250,364463
243,238,364944
46,45,365035
149,144,365328
251,249,365828
250,250,366328
71,67,366466
250,250,366966
251,249,367466
90,90,367646
250,250,368146
225,222,368593
124,125,368842
250,250,369342
251,249,369842
250,250,370342
250,250,370842
39,42,370923
185,185,371293
250,250,371793
54,59,371906
251,249,372406
93,95,372594
250,250,373094
248,241,373583
115,117,373815
249,251,374315
177,175,374667
251,249,375167
251,249,375667
250,250,376167
105,100,376372
224,220,376816
246,245,377307
249,251,377807
176,169,378152
251,249,378652
158,155,378965
250,250,379465
250,250,379965
50,53,380068
250,250,380568
251,249,381068
219,218,381505
251,249,382005
252,248,382505
250,250,383005
176,172,383353
252,248,383853
251,249,384353
251,249,384853
250,250,385353
252,248,385853
250,250,386353
128,128,386609
251,249,387109
250,250,387609
250,250,388109
249,251,388609
251,249,389109
251,249,389609
251,249,390109
234,232,390575
251,249,391075
250,250,391575
250,250,392075
251,249,392575
249,251,393075
250,250,393575
250,250,394075
92,90,394257
249,251,394757
250,250,395257
143,140,395540
251,249,396040
253,247,396540
249,251,397040
251,249,397540
249,251,398040
251,249,398540
251,249,399040
248,252,399540
251,249,400040
75,78,400193
251,249,400693
201,198,401092
251,249,401592
205,203,402000
184,182,402366
249,251,402866
250,250,403366
251,249,403866
251,249,404366
251,249,404866
250,250,405366
141,137,405644
234,231,406109
204,201,406514
238,237,406989
144,142,407275
251,249,407775
146,142,408063
227,228,408518
207,205,408930
209,209,409348
251,249,409848
194,192,410234
174,171,410579
169,166,410914
247,245,411406
200,201,411807
251,249,412307
85,85,412477
251,249,412977
251,249,413477
251,249,413977
250,250,414477
149,150,414776
250,250,415276
227,223,415726
81,90,415897
70,77,416044
29,26,416099
252,248,416599
250,250,417099
27,26,417152
199,195,417546
250,250,418046
251,249,418546
203,200,418949
250,250,419449
251,249,419949
202,207,420358
251,249,420858
144,136,421138
251,249,421638
198,195,422031
250,250,422531
251,249,423031
92,101,423224
148,143,423515
156,161,423832
149,153,424134
240,239,424613
201,198,425012
90,90,425192
251,249,425692
183,182,426057
250,250,426557
199,211,426967
226,223,427416
250,250,427916
102,99,428117
251,249,428617
177,178,428972
250,250,429472
250,250,429972
250,250,430472
250,250,430972
173,172,431317
244,244,431805
203,206,432214
133,131,432478
250,250,432978
250,250,433478
250,250,433978
250,250,434478
250,250,434978
250,250,435478
249,251,435978
251,249,436478
250,250,436978
250,250,437478
249,251,437978
250,250,438478
120,129,438727
250,250,439227
249,251,439727
250,250,440227
167,169,440563
250,250,441063
251,249,441563
13,16,441592
230,240,442062
249,251,442562
250,250,443062
53,64,443179
124,118,443421
250,250,443921
53,54,444028
249,251,444528
250,250,445028
251,249,445528
250,250,446028
249,251,446528
250,250,447028
122,120,447270
178,178,447626
150,149,447925
82,82,448089
251,249,448589
250,250,449089
250,250,449589
227,222,450038
107,111,450256
249,251,450756
249,251,451256
167,171,451594
250,250,452094
137,143,452374
224,225,452823
250,250,453323
250,250,453823
70,76,453969
250,250,454469
250,250,454969
249,251,455469
207,215,455891
114,113,456118
160,163,456441
249,251,456941
250,250,457441
251,249,457941
246,244,458431
250,250,458931
58,61,459050
178,176,459404
89,93,459586
20,23,459629
250,250,460129
209,215,460553
82,86,460721
181,183,461085
250,250,461585
250,250,462085
21,24,462130
250,250,462630
111,112,462853
121,121,463095
251,249,463595
250,250,464095
212,206,464513
201,194,464908
251,249,465408
239,237,465884
57,53,465994
184,175,466353
251,249,466853
106,96,467055
251,249,467555
39,38,467632
252,244,468128
176,167,468471
250,250,468971
207,203,469381
168,164,469713
251,249,470213
251,249,470713
250,250,471213
53,48,471314
250,250,471814
221,218,472253
250,250,472753
155,152,473060
250,250,473560
251,249,474060
121,115,474296
202,198,474696
244,236,475176
250,250,475676
250,250,476176
251,249,476676
251,249,477176
110,105,477391
251,249,477891
250,250,478391
26,19,478436
204,197,478837
250,250,479337
169,165,479671
253,247,480171
250,250,480671
250,248,481169
72,73,481314
252,248,481814
251,249,482314
251,249,482814
251,249,483314
164,158,483636
85,74,483795
85,80,483960
251,249,484460
251,249,484960
237,235,485432
99,94,485625
239,236,486100
250,250,486600
251,249,487100
124,120,487344
225,223,487792
200,198,488190
150,147,488487
250,250,488987
118,114,489219
86,81,489386
207,206,489799
96,93,489988
250,250,490488
239,236,490963
250,250,491463
251,249,491963
240,239,492442
201,192,492835
250,250,493335
251,249,493835
250,250,494335
251,249,494835
220,219,495274
204,201,495679
250,250,496179
195,191,496565
250,250,497065
150,151,497366
251,249,497866
256,244,498366
250,250,498866
242,240,499348
239,236,499823
251,249,500323
249,251,500823
251,249,501323
116,111,501550
251,249,502050
251,249,502550
249,251,503050
249,251,503550
250,250,504050
251,249,504550
250,250,505050
250,250,505550
185,189,505924
250,250,506424
243,239,506906
181,184,507271
107,116,507494
250,250,507994
47,53,508094
250,250,508594
250,250,509094
251,249,509594
249,251,510094
71,83,510248
250,250,510748
164,163,511075
176,171,511422
194,193,511809
250,250,512309
251,249,512809
250,250,513309
46,50,513405
250,250,513905
251,249,514405
26,28,514459
250,250,514959
214,200,515373
249,251,515873
250,250,516373
143,140,516656
251,249,517156
250,250,517656
251,249,518156
250,250,518656
170,163,518989
154,146,519289
223,221,519733
251,249,520233
238,240,520711
251,249,521211
204,199,521614
45,46,521705
251,249,522205
186,185,522576
251,249,523076
250,250,523576
250,250,524076
249,251,524576
251,249,525076
250,250,525576
251,249,526076
250,250,526576
250,250,527076
250,250,527576
238,255,528069
250,250,528569
239,249,529057
251,249,529557
250,250,530057
228,235,530520
250,250,531020
251,249,531520
248,249,532017
251,249,532517
195,193,532905
250,250,533405
251,249,533905
251,249,534405
250,250,534905
250,250,535405
250,250,535905
250,250,536405
251,249,536905
250,250,537405
249,251,537905
250,250,538405
250,250,538905
136,132,539173
142,146,539461
250,250,539961
250,250,540461
250,250,540961
252,248,541461
249,251,541961
187,185,542333
251,249,542833
250,250,543333
250,250,543833
140,136,544109
250,250,544609
251,249,545109
251,249,545609
251,249,546109
147,144,546400
249,251,546900
251,249,547400
192,196,547788
250,250,548288
250,250,548788
250,250,549288
207,205,549700
39,44,549783
235,232,550250
251,249,550750
132,135,551017
24,27,551068
249,251,551568
25,30,551623
195,190,552008
103,106,552217
189,184,552590
140,138,552868
250,250,553368
250,250,553868
24,28,553920
51,56,554027
251,249,554527
229,235,554991
197,198,555386
251,249,555886
55,58,555999
242,244,556485
244,238,556967
250,250,557467
55,62,557584
250,250,558084
250,250,558584
48,49,558681
250,250,559181
250,250,559681
251,249,560181
167,171,560519
233,233,560985
250,250,561485
251,249,561985
207,206,562398
250,250,562898
250,250,563398
250,250,563898
197,194,564289
203,202,564694
207,204,565105
194,193,565492
234,232,565958
251,249,566458
250,250,566958
251,249,567458
250,250,567958
247,253,568458
251,249,568958
250,250,569458
249,251,569958
250,250,570458
250,250,570958
250,250,571458
251,249,571958
251,249,572458
250,250,572958
250,250,573458
251,249,573958
251,249,574458
252,248,574958
250,250,575458
251,249,575958
250,250,576458
251,249,576958
251,249,577458
250,250,577958
250,250,578458
251,249,578958
250,250,579458
250,250,579958
250,250,580458
250,250,580958
251,249,581458
222,218,581898
250,250,582398
250,250,582898
250,250,583398
251,249,583898
249,247,584394
250,250,584894
251,249,585394
201,203,585798
251,249,586298
250,250,586798
250,250,587298
42,45,587385
251,249,587885
249,251,588385
250,250,588885
250,250,589385
251,249,589885
251,249,590385
250,250,590885
251,249,591385
250,250,591885
251,249,592385
250,250,592885
230,226,593341
250,250,593841
250,250,594341
240,238,594819
250,250,595319
250,250,595819
251,249,596319
87,89,596495
250,250,596995
250,250,597495
251,249,597995
250,250,598495
111,114,598720
251,249,599220
250,250,599720
250,250,600220
250,250,600720
250,250,601220
250,250,601720
250,250,602220
250,250,602720
251,249,603220
250,250,603720
250,250,604220
193,193,604606
228,229,605063
250,250,605563
250,250,606063
32,34,606129
250,250,606629
250,250,607129
177,190,607496
250,250,607996
250,250,608496
251,249,608996
250,250,609496
196,201,609893
116,111,610120
251,249,610620
251,249,611120
48,55,611223
250,250,611723
250,250,612223
250,250,612723
250,250,613223
250,250,613723
250,250,614223
174,166,614563
251,249,615063
250,250,615563
251,249,616063
251,249,616563
251,249,617063
250,250,617563
146,142,617851
250,250,618351
250,250,618851
250,250,619351
250,250,619851
250,250,620351
251,249,620851
250,250,621351
76,86,621513
250,250,622013
250,250,622513
250,250,623013
250,250,623513
250,250,624013
249,251,624513
250,250,625013
250,250,625513
248,252,626013
217,218,626448
249,251,626948
205,211,627364
251,249,627864
232,233,628329
251,249,628829
251,249,629329
250,250,629829
250,250,630329
250,250,630829
250,250,631329
250,250,631829
143,137,632109
157,154,632420
250,250,632920
251,249,633420
250,250,633920
250,250,634420
250,250,634920
251,249,635420
93,97,635610
251,249,636110
179,176,636465
251,249,636965
245,243,637453
251,249,637953
250,250,638453
238,237,638928
251,249,639428
250,250,639928
250,250,640428
250,250,640928
250,250,641428
250,250,641928
250,250,642428
142,136,642706
251,249,643206
251,249,643706
192,196,644094
251,249,644594
250,250,645094
250,250,645594
250,250,646094
189,193,646476
128,131,646735
250,250,647235
250,250,647735
251,249,648235
204,201,648640
250,250,649140
250,250,649640
168,162,649970
250,250,650470
249,251,650970
250,250,651470
250,250,651970
250,250,652470
250,250,652970
249,251,653470
250,250,653970
250,250,654470
251,249,654970
250,250,655470
250,250,655970
251,249,656470
250,250,656970
247,253,657470
251,249,657970
251,249,658470
143,150,658763
249,251,659263
249,251,659763
251,249,660263
250,250,660763
249,251,661263
250,250,661763
206,211,662180
250,250,662680
67,78,662825
250,250,663325
250,250,663825
250,250,664325
177,184,664686
251,249,665186
101,109,665396
250,250,665896
157,159,666212
251,249,666712
251,249,667212
250,250,667712
250,250,668212
53,61,668326
251,249,668826
81,87,668994
157,161,669312
114,126,669552
250,250,670052
250,250,670552
251,249,671052
250,250,671552
64,69,671685
240,240,672165
250,250,672665
250,250,673165
250,250,673665
26,27,673718
22,22,673762
49,50,673861
250,250,674361
250,250,674861
251,249,675361
250,250,675861
250,250,676361
250,250,676861
250,250,677361
251,249,677861
250,250,678361
250,250,678861
250,250,679361
250,250,679861
251,249,680361
39,43,680443
28,31,680502
37,41,680580
44,47,680671
250,250,681171
199,193,681563
53,53,681669
250,250,682169
251,249,682669
117,118,682904
227,229,683360
250,250,683860
252,248,684360
250,250,684860
144,148,685152
251,249,685652
250,250,686152
203,207,686562
250,250,687062
250,250,687562
251,249,688062
250,250,688562
250,250,689062
250,250,689562
246,248,690056
250,250,690556
187,184,690927
251,249,691427
250,250,691927
250,250,692427
250,250,692927
250,250,693427
251,249,693927
250,250,694427
250,250,694927
250,250,695427
250,250,695927
250,250,696427
125,126,696678
224,216,697118
250,250,697618
249,251,698118
250,250,698618
250,250,699118
251,249,699618
249,251,700118
249,251,700618
250,250,701118
250,250,701618
250,250,702118
210,203,702531
250,250,703031
23,23,703077
149,145,703371
250,250,703871
178,177,704226
49,49,704324
250,250,704824
77,81,704982
165,159,705306
224,221,705751
251,249,706251
241,236,706728
250,250,707228
147,148,707523
250,250,708023
121,117,708261
251,249,708761
250,250,709261
250,250,709761
176,177,710114
104,100,710318
250,250,710818
250,250,711318
214,215,711747
102,99,711948
85,87,712120
237,232,712589
81,75,712745
250,250,713245
250,250,713745
206,199,714150
155,148,714453
226,227,714906
250,250,715406
136,130,715672
14,12,715698
25,20,715743
53,48,715844
54,54,715952
136,135,716223
250,250,716723
250,250,717223
76,75,717374
53,49,717476
20,14,717510
138,134,717782
250,250,718282
250,250,718782
222,220,719224
144,139,719507
250,250,720007
36,40,720083
251,249,720583
251,249,721083
243,242,721568
250,250,722068
250,250,722568
251,249,723068
20,23,723111
251,249,723611
251,249,724111
250,250,724611
135,130,724876
251,249,725376
250,250,725876
29,31,725936
250,250,726436
250,250,726936
250,250,727436
23,25,727484
250,250,727984
42,39,728065
251,249,728565
202,200,728967
196,192,729355
250,250,729855
250,250,730355
251,249,730855
250,250,731355
251,249,731855
251,249,732355
249,251,732855
251,249,733355
34,36,733425
250,250,733925
251,249,734425
240,234,734899
250,250,735399
88,94,735581
251,249,736081
241,237,736559
49,51,736659
95,85,736839
235,233,737307
250,250,737807
251,249,738307
250,250,738807
252,248,739307
251,249,739807
250,250,740307
205,197,740709
176,168,741053
250,242,741545
194,192,741931
249,251,742431
30,28,742489
251,249,742989
251,249,743489
251,249,743989
249,251,744489
251,249,744989
250,250,745489
250,250,745989
251,249,746489
250,250,746989
249,251,747489
250,250,747989
250,250,748489
250,250,748989
251,249,749489
250,250,749989
251,249,750489
250,250,750989
250,250,751489
250,250,751989
241,240,752470
157,157,752784
250,250,753284
250,250,753784
250,250,754284
251,249,754784
250,250,755284
175,179,755638
251,249,756138
251,249,756638
250,250,757138
250,250,757638
168,179,757985
249,251,758485
251,249,758985
203,202,759390
119,128,759637
250,250,760137
251,249,760637
200,205,761042
250,250,761542
251,249,762042
250,250,762542
250,250,763042
250,250,763542
222,220,763984
250,250,764484
250,247,764981
196,198,765375
250,250,765875
252,248,766375
250,250,766875
250,250,767375
32,35,767442
250,250,767942
250,250,768442
251,249,768942
28,31,769001
251,249,769501
23,20,769544
251,249,770044
250,250,770544
250,250,771044
229,235,771508
250,250,772008
138,148,772294
250,250,772794
250,250,773294
250,250,773794
250,250,774294
250,250,774794
250,250,775294
250,250,775794
250,250,776294
250,250,776794
250,250,777294
250,250,777794
192,189,778175
250,250,778675
249,251,779175
249,251,779675
250,250,780175
250,250,780675
250,250,781175
116,123,781414
251,249,781914
148,155,782217
180,187,782584
250,250,783084
171,175,783430
250,250,783930
250,250,784430
250,250,784930
250,250,785430
249,251,785930
251,249,786430
203,201,786834
177,175,787186
250,250,787686
250,250,788186
250,250,788686
250,250,789186
250,250,789686
250,250,790186
251,249,790686
250,250,791186
249,251,791686
249,251,792186
250,250,792686
250,250,793186
142,147,793475
250,250,793975
250,250,794475
250,250,794975
210,211,795396
250,250,795896
202,204,796302
223,226,796751
210,208,797169
242,243,797654
248,252,798154
249,251,798654
251,249,799154
250,250,799654
250,250,800154
202,203,800559
98,102,800759
249,251,801259
232,233,801724
250,250,802224
218,219,802661
249,251,803161
129,129,803419
115,115,803649
251,249,804149
250,250,804649
249,251,805149
249,251,805649
209,207,806065
250,250,806565
250,250,807065
249,251,807565
250,250,808065
250,250,808565
250,250,809065
249,251,809565
250,250,810065
250,250,810565
250,250,811065
250,250,811565
250,250,812065
250,250,812565
251,249,813065
251,249,813565
250,250,814065
252,248,814565
250,250,815065
196,188,815449
160,151,815760
250,250,816260
249,251,816760
236,236,817232
94,87,817413
158,146,817717
251,249,818217
251,249,818717
250,250,819217
251,249,819717
251,249,820217
251,249,820717
251,249,821217
250,250,821717
250,250,822217
251,249,822717
251,249,823217
251,249,823717
251,249,824217
250,250,824717
250,250,825217
250,250,825717
250,250,826217
251,249,826717
251,249,827217
250,250,827717
250,250,828217
251,249,828717
250,250,829217
136,145,829498
250,250,829998
249,251,830498
250,250,830998
250,250,831498
251,249,831998
249,251,832498
211,208,832917
218,216,833351
250,250,833851
252,248,834351
250,250,834851
250,250,835351
250,250,835851
250,250,836351
250,250,836851
250,250,837351
250,250,837851
251,249,838351
227,225,838803
250,250,839303
233,231,839767
250,250,840267
250,250,840767
251,249,841267
250,250,841767
250,250,842267
251,249,842767
250,250,843267
251,249,843767
250,250,844267
181,175,844623
250,250,845123
250,250,845623
250,250,846123
252,248,846623
242,239,847104
251,249,847604
250,250,848104
192,187,848483
251,249,848983
249,251,849483
66,79,849628
250,250,850128
251,249,850628
248,252,851128
250,250,851628
133,142,851903
250,250,852403
250,250,852903
250,250,853403
250,250,853903
251,249,854403
251,249,854903
250,250,855403
250,250,855903
250,250,856403
250,250,856903
92,86,857081
250,250,857581
249,251,858081
169,167,858417
221,223,858861
251,249,859361
246,239,859846
251,249,860346
250,250,860846
250,250,861346
250,250,861846
34,35,861915
249,251,862415
77,79,862571
250,250,863071
250,250,863571
250,250,864071
126,121,864318
104,108,864530
250,250,865030
250,250,865530
250,250,866030
251,249,866530
250,250,867030
250,250,867530
250,250,868030
66,57,868153
250,250,868653
250,250,869153
250,250,869653
210,210,870073
250,250,870573
250,250,871073
251,249,871573
123,118,871814
251,249,872314
250,250,872814
250,250,873314
250,250,873814
250,250,874314
250,250,874814
250,250,875314
250,250,875814
250,250,876314
250,250,876814
250,250,877314
250,250,877814
249,251,878314
250,250,878814
43,46,878903
250,250,879403
250,250,879903
250,250,880403
251,249,880903
250,250,881403
250,250,881903
250,250,882403
250,250,882903
250,250,883403
250,250,883903
234,235,884372
250,250,884872
250,250,885372
249,251,885872
249,251,886372
250,250,886872
250,250,887372
250,250,887872
251,249,888372
250,250,888872
250,250,889372
250,250,889872
250,250,890372
250,250,890872
250,250,891372
250,250,891872
250,250,892372
250,250,892872
251,249,893372
250,250,893872
250,250,894372
250,250,894872
250,250,895372
250,250,895872
250,250,896372
250,250,896872
250,250,897372
251,249,897872
250,250,898372
250,250,898872
250,250,899372
250,250,899872
250,250,900372
250,250,900872
250,250,901372
197,205,901774
250,250,902274
250,250,902774
250,250,903274
249,251,903774
136,141,904051
250,250,904551
250,250,905051
66,73,905190
250,250,905690
200,203,906093
225,223,906541
250,250,907041
250,250,907541
250,250,908041
250,250,908541
249,251,909041
250,250,909541
249,251,910041
251,249,910541
198,200,910939
250,250,911439
248,252,911939
249,251,912439
250,250,912939
250,250,913439
101,114,913654
250,250,914154
250,250,914654
250,250,915154
162,169,915485
250,250,915985
251,249,916485
250,250,916985
248,252,917485
250,250,917985
73,82,918140
63,75,918278
82,90,918450
250,250,918950
250,250,919450
251,249,919950
250,250,920450
250,250,920950
250,250,921450
250,250,921950
50,58,922058
251,249,922558
250,250,923058
250,250,923558
250,250,924058
221,226,924505
250,250,925005
250,250,925505
135,139,925779
220,214,926213
154,157,926524
105,119,926748
250,250,927248
141,135,927524
87,77,927688
169,160,928017
169,166,928352
251,249,928852
249,251,929352
250,250,929852
250,250,930352
251,246,930849
250,250,931349
137,130,931616
134,129,931879
188,184,932251
249,251,932751
251,249,933251
251,249,933751
250,250,934251
38,43,934332
178,173,934683
247,243,935173
251,249,935673
56,62,935791
251,249,936291
250,250,936791
249,251,937291
251,249,937791
250,250,938291
250,250,938791
250,250,939291
250,250,939791
250,250,940291
67,75,940433
250,250,940933
251,249,941433
250,250,941933
250,250,942433
250,250,942933
250,250,943433
250,250,943933
250,250,944433
250,250,944933
250,250,945433
249,251,945933
250,250,946433
250,250,946933
250,250,947433
250,250,947933
250,250,948433
250,250,948933
250,250,949433
249,251,949933
250,250,950433
250,250,950933
251,249,951433
251,249,951933
250,250,952433
249,251,952933
250,250,953433
250,250,953933
250,250,954433
250,250,954933
250,250,955433
90,80,955603
249,251,956103
250,250,956603
250,250,957103
250,250,957603
250,250,958103
250,250,958603
250,250,959103
250,250,959603
250,250,960103
250,250,960603
250,250,961103
250,250,961603
250,250,962103
250,250,962603
250,250,963103
250,250,963603
250,250,964103
107,108,964318
250,250,964818
50,52,964920
250,250,965420
250,250,965920
250,250,966420
250,250,966920
250,250,967420
250,250,967920
250,250,968420
251,249,968920
251,249,969420
250,250,969920
250,250,970420
250,250,970920
251,249,971420
251,249,971920
251,249,972420
250,250,972920
249,251,973420
250,250,973920
40,44,974004
250,250,974504
250,250,975004
251,249,975504
251,249,976004
250,250,976504
250,250,977004
251,249,977504
200,199,977903
251,249,978403
184,182,978769
141,138,979048
150,145,979343
250,250,979843
250,250,980343
250,250,980843
250,250,981343
215,212,981770
249,251,982270
221,220,982711
251,249,983211
250,250,983711
251,249,984211
250,250,984711
250,250,985211
250,250,985711
250,250,986211
249,251,986711
250,250,987211
237,236,987684
251,249,988184
146,142,988472
250,250,988972
250,250,989472
185,181,989838
180,178,990196
250,250,990696
250,250,991196
251,249,991696
251,249,992196
249,251,992696
251,249,993196
250,250,993696
222,220,994138
238,235,994611
249,251,995111
250,250,995611
249,251,996111
250,250,996611
185,186,996982
250,250,997482
200,202,997884
250,250,998384
250,250,998884
134,135,999153
251,249,999653
250,250,1000153
171,169,1000493
250,250,1000993
251,249,1001493
251,249,1001993
251,249,1002493
251,249,1002993
250,250,1003493
249,251,1003993
27,29,1004049
250,250,1004549
246,247,1005042
250,250,1005542
70,71,1005683
250,250,1006183
250,250,1006683
250,250,1007183
50,54,1007287
87,90,1007464
250,250,1007964
97,100,1008161
250,250,1008661
250,250,1009161
109,104,1009374
250,250,1009874
163,161,1010198
250,250,1010698
250,250,1011198
250,250,1011698
250,250,1012198
250,250,1012698
250,250,1013198
250,250,1013698
251,249,1014198
55,58,1014311
245,248,1014804
249,251,1015304
250,250,1015804
86,83,1015973
250,250,1016473
250,250,1016973
233,235,1017441
250,250,1017941
250,250,1018441
114,118,1018673
250,250,1019173
250,250,1019673
147,148,1019968
245,248,1020461
250,250,1020961
28,31,1021020
251,249,1021520
65,68,1021653
250,250,1022153
133,137,1022423
250,250,1022923
209,223,1023355
250,250,1023855
250,250,1024355
249,251,1024855
60,67,1024982
249,251,1025482
250,250,1025982
133,138,1026253
250,250,1026753
146,143,1027042
250,250,1027542
250,250,1028042
250,250,1028542
251,249,1029042
250,250,1029542
249,251,1030042
194,198,1030434
250,250,1030934
251,249,1031434
250,250,1031934
250,250,1032434
250,250,1032934
250,250,1033434
250,250,1033934
250,250,1034434
250,250,1034934
250,250,1035434
250,250,1035934
251,249,1036434
53,59,1036546
250,250,1037046
250,250,1037546
251,249,1038046
250,250,1038546
250,250,1039046
250,250,1039546
250,250,1040046
251,249,1040546
250,250,1041046
249,251,1041546
250,250,1042046
250,250,1042546
250,250,1043046
251,249,1043546
249,251,1044046
250,250,1044546
202,199,1044947
227,224,1045398
250,250,1045898
250,250,1046398
250,250,1046898
249,251,1047398
45,47,1047490
250,250,1047990
250,250,1048490
206,210,1048906
172,174,1049252
250,250,1049752
250,250,1050252
249,251,1050752
250,250,1051252
119,127,1051498
250,250,1051998
249,251,1052498
250,250,1052998
250,250,1053498
250,250,1053998
250,250,1054498
251,249,1054998
250,250,1055498
249,251,1055998
249,251,1056498
250,250,1056998
149,155,1057302
249,251,1057802
206,214,1058222
250,250,1058722
130,137,1058989
213,219,1059421
250,250,1059921
194,196,1060311
249,251,1060811
