tm1,tm2,steps
250,250,313173
71,84,313328
177,173,313678
102,94,313874
124,130,314128
146,138,314412
253,247,314912
210,224,315346
66,79,315491
93,105,315689
120,133,315942
152,166,316260
71,81,316412
205,193,316810
171,169,317150
119,133,317402
73,88,317563
103,116,317782
102,89,317973
131,141,318245
139,129,318513
179,190,318882
109,121,319112
210,199,319521
32,41,319594
114,103,319811
22,29,319862
251,249,320362
149,156,320667
149,153,320969
66,75,321110
87,97,321294
204,215,321713
211,225,322149
177,171,322497
143,155,322795
207,200,323202
107,100,323409
209,217,323835
132,145,324112
128,119,324359
110,110,324579
250,250,325079
105,112,325296
181,167,325644
215,221,326080
208,219,326507
224,213,326944
254,246,327444
232,219,327895
78,86,328059
250,250,328559
89,84,328732
70,80,328882
170,176,329228
89,100,329417
108,105,329630
49,61,329740
250,250,330240
249,251,330740
101,115,330956
89,83,331128
250,250,331628
102,111,331841
251,249,332341
119,110,332570
250,250,333070
73,87,333230
86,95,333411
171,180,333762
52,63,333877
197,201,334275
137,130,334542
252,248,335042
181,194,335417
184,178,335779
105,119,336003
188,199,336390
148,161,336699
249,251,337199
159,152,337510
108,96,337714
102,108,337924
250,250,338424
145,151,338720
79,71,338870
128,120,339118
141,136,339395
133,120,339648
244,256,340148
102,115,340365
252,248,340865
247,253,341365
166,156,341687
82,69,341838
139,152,342129
239,236,342604
250,250,343104
46,55,343205
57,72,343334
135,150,343619
71,83,343773
89,78,343940
149,146,344235
120,115,344470
79,84,344633
41,48,344722
105,99,344926
250,250,345426
214,225,345865
220,231,346316
123,133,346572
54,65,346691
114,105,346910
102,93,347105
201,194,347500
99,112,347711
96,109,347916
244,254,348414
152,143,348709
84,74,348867
124,137,349128
250,250,349628
101,95,349824
250,250,350324
90,101,350515
252,248,351015
81,69,351165
116,121,351402
215,223,351840
47,52,351939
182,172,352293
78,70,352441
35,40,352516
250,250,353016
121,109,353246
55,70,353371
245,255,353871
246,254,354371
247,253,354871
27,33,354931
37,48,355016
98,91,355205
249,251,355705
126,125,355956
248,252,356456
113,127,356696
180,171,357047
102,113,357262
249,251,357762
250,250,358262
78,68,358408
106,97,358611
200,212,359023
131,145,359299
105,95,359499
226,218,359943
146,144,360233
79,68,360380
78,63,360521
75,85,360681
89,75,360845
127,141,361113
89,78,361280
171,184,361635
178,163,361976
114,99,362189
250,250,362689
120,129,362938
185,179,363302
248,252,363802
169,173,364144
70,83,364297
64,76,364437
205,208,364850
145,143,365138
250,250,365638
120,112,365870
245,255,366370
233,245,366848
177,171,367196
108,92,367396
87,101,367584
146,141,367871
203,200,368274
75,63,368412
81,91,368584
60,73,368717
249,251,369217
69,81,369367
77,89,369533
119,131,369783
152,165,370100
80,94,370274
55,61,370390
61,73,370524
250,250,371024
134,126,371284
125,123,371532
71,81,371684
70,79,371833
139,152,372124
55,70,372249
169,161,372579
212,211,373002
250,250,373502
95,88,373685
49,62,373796
107,104,374007
133,130,374270
254,235,374759
169,182,375110
72,83,375265
108,122,375495
66,73,375634
250,250,376134
59,72,376265
142,133,376540
141,138,376819
254,246,377319
155,168,377642
132,137,377911
249,251,378411
130,120,378661
134,141,378936
238,235,379409
72,85,379566
250,250,380066
198,194,380458
250,250,380958
136,133,381227
193,202,381622
250,250,382122
127,124,382373
215,212,382800
249,251,383300
158,153,383611
196,213,384020
221,231,384472
73,76,384621
250,250,385121
78,64,385263
250,250,385763
130,129,386022
41,52,386115
156,163,386434
205,199,386838
250,250,387338
111,106,387555
71,76,387702
154,150,388006
61,73,388140
233,217,388590
251,249,389090
229,226,389545
145,149,389839
250,250,390339
76,89,390504
211,223,390938
250,250,391438
180,191,391809
82,93,391984
67,80,392131
130,122,392383
57,69,392509
168,181,392858
76,88,393022
102,96,393220
68,72,393360
72,87,393519
132,147,393798
68,79,393945
100,109,394154
250,250,394654
194,208,395056
248,252,395556
131,123,395810
249,251,396310
243,257,396810
250,250,397310
250,250,397810
252,248,398310
62,72,398444
224,225,398893
77,69,399039
250,250,399539
250,250,400039
202,199,400440
68,80,400588
250,250,401088
47,53,401188
190,201,401579
189,196,401964
85,95,402144
63,69,402276
250,248,402774
250,250,403274
207,214,403695
117,126,403938
162,154,404254
250,250,404754
250,250,405254
68,75,405397
212,221,405830
96,89,406015
140,131,406286
161,165,406612
121,109,406842
127,135,407104
249,247,407600
179,170,407949
136,143,408228
250,250,408728
74,61,408863
53,58,408974
33,40,409047
141,138,409326
85,76,409487
42,45,409574
250,250,410074
151,144,410369
123,113,410605
235,242,411082
86,76,411244
79,85,411408
176,174,411758
235,226,412219
252,248,412719
196,201,413116
190,195,413501
124,119,413744
99,86,413929
124,135,414188
250,250,414688
184,191,415063
123,134,415320
106,120,415546
253,247,416046
174,163,416383
251,249,416883
80,94,417057
188,182,417427
250,250,417927
197,189,418313
247,246,418806
61,73,418940
182,172,419294
101,92,419487
250,250,419987
90,102,420179
85,95,420359
178,169,420706
67,52,420825
72,83,420980
188,185,421353
252,248,421853
225,232,422310
39,45,422394
152,154,422700
130,119,422949
36,43,423028
250,250,423528
250,250,424028
27,35,424090
98,106,424294
106,94,424494
91,82,424667
250,250,425167
60,71,425298
253,247,425798
102,112,426012
93,80,426185
62,64,426311
249,251,426811
43,50,426904
227,212,427343
67,68,427478
203,213,427894
253,247,428394
205,215,428814
251,249,429314
101,110,429525
145,151,429821
108,115,430044
185,192,430421
166,158,430745
250,250,431245
50,54,431349
102,105,431556
199,199,431954
250,250,432454
133,120,432707
55,58,432820
140,144,433104
133,134,433371
47,49,433467
32,33,433532
126,123,433781
131,132,434044
96,98,434238
154,157,434549
149,151,434849
181,181,435211
250,250,435711
150,137,435998
241,238,436477
209,209,436895
205,193,437293
250,250,437793
56,61,437910
250,250,438410
248,252,438910
250,250,439410
165,167,439742
243,247,440232
251,249,440732
84,74,440890
139,142,441171
116,118,441405
250,250,441905
34,29,441968
137,125,442230
250,250,442730
249,251,443230
250,250,443730
48,50,443828
250,250,444328
250,250,444828
37,38,444903
250,250,445403
122,111,445636
250,250,446136
185,182,446503
125,112,446740
235,234,447209
171,164,447544
61,71,447676
251,249,448176
67,64,448307
247,253,448807
250,250,449307
72,75,449454
250,250,449954
77,80,450111
250,250,450611
224,227,451062
151,155,451368
84,72,451524
250,250,452024
250,250,452524
250,250,453024
78,88,453190
252,248,453690
79,71,453840
250,250,454340
249,251,454840
251,249,455340
34,35,455409
165,158,455732
120,128,455980
82,85,456147
134,147,456428
251,249,456928
164,160,457252
250,247,457749
86,88,457923
230,235,458388
249,251,458888
120,127,459135
251,249,459635
90,84,459809
190,197,460196
250,250,460696
125,117,460938
180,184,461302
225,222,461749
178,174,462101
110,112,462323
43,44,462410
79,81,462570
134,136,462840
250,250,463340
143,138,463621
223,218,464062
201,198,464461
211,212,464884
249,251,465384
249,251,465884
36,39,465959
197,193,466349
106,114,466569
250,250,467069
250,250,467569
127,124,467820
249,251,468320
250,250,468820
60,62,468942
122,124,469188
107,110,469405
202,207,469814
206,196,470216
249,251,470716
41,44,470801
142,145,471088
217,219,471524
188,180,471892
98,87,472077
250,250,472577
247,246,473070
58,70,473198
250,250,473698
250,250,474198
176,177,474551
156,157,474864
250,250,475364
219,221,475804
249,251,476304
145,139,476588
34,36,476658
57,60,476775
88,87,476950
250,250,477450
250,250,477950
251,249,478450
91,85,478626
172,183,478981
249,251,479481
184,181,479846
89,99,480034
250,250,480534
253,247,481034
251,249,481534
252,248,482034
249,251,482534
148,137,482819
211,209,483239
118,119,483476
220,222,483918
152,147,484217
111,103,484431
101,87,484619
183,183,484985
34,35,485054
117,112,485283
174,172,485629
36,38,485703
106,105,485914
249,251,486414
119,117,486650
250,250,487150
250,250,487650
250,250,488150
124,121,488395
172,159,488726
27,31,488784
89,95,488968
149,152,489269
39,45,489353
120,125,489598
40,44,489682
90,82,489854
106,108,490068
250,250,490568
98,92,490758
237,225,491220
105,97,491422
109,104,491635
70,71,491776
250,250,492276
250,250,492776
250,250,493276
50,52,493378
253,247,493878
250,250,494378
156,154,494688
253,247,495188
250,250,495688
242,244,496174
250,250,496674
250,250,497174
181,179,497534
89,90,497713
250,250,498213
83,73,498369
250,250,498869
93,85,499047
250,250,499547
143,148,499838
76,80,499994
223,211,500428
156,161,500745
131,131,501007
114,114,501235
25,30,501290
249,251,501790
128,119,502037
251,249,502537
249,251,503037
80,70,503187
80,69,503336
109,112,503557
250,250,504057
45,43,504145
250,250,504645
150,144,504939
247,253,505439
249,251,505939
205,201,506345
250,250,506845
249,251,507345
250,250,507845
50,54,507949
250,250,508449
250,250,508949
176,185,509310
187,180,509677
36,36,509749
101,102,509952
81,87,510120
101,95,510316
178,179,510673
181,181,511035
250,250,511535
127,128,511790
251,249,512290
249,251,512790
249,251,513290
170,171,513631
250,250,514131
253,247,514631
115,119,514865
250,250,515365
60,65,515490
250,250,515990
149,152,516291
60,61,516412
251,249,516912
78,67,517057
249,251,517557
250,250,518057
148,136,518341
120,115,518576
250,250,519076
250,250,519576
249,251,520076
183,166,520425
110,106,520641
192,201,521034
251,249,521534
92,84,521710
169,167,522046
97,99,522242
250,250,522742
251,249,523242
136,148,523526
250,250,524026
123,119,524268
250,250,524768
250,250,525268
250,250,525768
250,250,526268
251,249,526768
78,65,526911
71,81,527063
120,129,527312
249,251,527812
248,252,528312
146,148,528606
203,191,529000
123,134,529257
250,250,529757
106,109,529972
74,63,530109
250,250,530609
250,250,531109
250,250,531609
93,104,531806
75,65,531946
175,165,532286
250,250,532786
110,105,533001
250,250,533501
96,98,533695
250,250,534195
59,62,534316
85,77,534478
250,250,534978
81,96,535155
250,250,535655
250,250,536155
250,250,536655
250,250,537155
250,250,537655
250,250,538155
250,250,538655
250,250,539155
139,139,539433
250,250,539933
251,249,540433
250,250,540933
250,250,541433
180,172,541785
246,254,542285
250,250,542785
93,84,542962
250,250,543462
102,96,543660
250,250,544160
250,250,544660
250,250,545160
93,104,545357
157,148,545662
250,250,546162
250,250,546662
252,248,547162
236,249,547647
249,251,548147
86,87,548320
250,250,548820
146,136,549102
228,218,549548
166,168,549882
85,87,550054
74,81,550209
47,53,550309
250,250,550809
250,250,551309
91,79,551479
84,72,551635
249,251,552135
250,250,552635
46,58,552739
55,70,552864
134,137,553135
71,76,553282
98,89,553469
50,53,553572
214,205,553991
110,100,554201
49,56,554306
250,250,554806
250,250,555306
83,75,555464
77,86,555627
225,231,556083
250,250,556583
252,248,557083
250,250,557583
250,250,558083
250,250,558583
39,41,558663
251,249,559163
159,161,559483
250,250,559983
182,173,560338
86,78,560502
250,250,561002
250,250,561502
166,157,561825
88,97,562010
250,250,562510
140,151,562801
137,141,563079
109,108,563296
172,169,563637
54,53,563744
190,202,564136
156,161,564453
250,250,564953
152,152,565257
250,250,565757
250,250,566257
83,71,566411
37,39,566487
250,250,566987
166,161,567314
250,250,567814
99,104,568017
251,249,568517
241,246,569004
179,189,569372
60,63,569495
152,159,569806
250,250,570306
95,86,570487
109,100,570696
243,245,571184
250,250,571684
251,249,572184
162,154,572500
94,87,572681
250,250,573181
250,250,573681
250,250,574181
89,81,574351
30,33,574414
85,91,574590
250,245,575085
250,250,575585
250,250,576085
250,250,576585
64,63,576712
249,251,577212
250,250,577712
102,93,577907
108,110,578125
41,43,578209
250,250,578709
82,65,578856
147,139,579142
42,43,579227
69,79,579375
250,250,579875
229,220,580324
33,36,580393
96,98,580587
99,101,580787
250,250,581287
49,49,581385
178,176,581739
80,69,581888
250,250,582388
247,249,582884
250,250,583384
250,250,583884
250,250,584384
251,249,584884
202,204,585290
213,220,585723
250,250,586223
78,88,586389
250,250,586889
250,250,587389
237,227,587853
250,250,588353
251,249,588853
82,70,589005
250,250,589505
250,250,590005
250,250,590505
84,71,590660
132,138,590930
139,125,591194
252,248,591694
139,147,591980
61,55,592096
124,122,592342
80,71,592493
251,249,592993
250,250,593493
117,115,593725
166,176,594067
200,204,594471
131,125,594727
62,57,594846
222,234,595302
39,43,595384
250,250,595884
250,250,596384
250,250,596884
250,250,597384
65,75,597524
251,249,598024
250,250,598524
78,90,598692
250,250,599192
89,100,599381
76,70,599527
250,250,600027
250,250,600527
35,41,600603
249,251,601103
44,37,601184
81,75,601340
250,250,601840
250,250,602340
75,84,602499
249,251,602999
250,250,603499
100,112,603711
250,250,604211
246,254,604711
207,209,605127
250,250,605627
249,251,606127
58,63,606248
92,81,606421
250,250,606921
206,208,607335
48,50,607433
41,41,607515
250,250,608015
97,85,608197
53,54,608304
251,249,608804
250,250,609304
251,249,609804
225,215,610244
35,37,610316
248,252,610816
250,250,611316
45,55,611416
57,70,611543
250,250,612043
250,250,612543
166,179,612888
250,250,613388
108,101,613597
116,109,613822
251,249,614322
250,250,614822
250,250,615322
59,74,615455
167,164,615786
250,250,616286
70,81,616437
251,249,616937
235,230,617402
86,79,617567
250,250,618067
55,51,618173
250,250,618673
79,69,618821
173,183,619177
168,157,619502
250,250,620002
60,53,620115
126,116,620357
166,169,620692
251,249,621192
250,250,621692
251,249,622192
250,250,622692
250,250,623192
67,74,623333
250,250,623833
80,68,623981
173,165,624319
51,42,624412
253,247,624912
113,114,625139
250,250,625639
65,63,625767
250,250,626267
53,55,626375
250,250,626875
85,84,627044
250,250,627544
180,180,627904
249,251,628404
250,250,628904
119,115,629138
250,250,629638
249,251,630138
250,250,630638
250,250,631138
241,243,631622
250,250,632122
250,250,632622
250,250,633122
249,251,633622
250,250,634122
32,28,634182
250,250,634682
250,250,635182
250,250,635682
56,58,635796
250,250,636296
163,162,636621
250,250,637121
42,41,637204
51,53,637308
99,92,637499
250,250,637999
250,250,638499
224,227,638950
250,250,639450
32,36,639518
68,55,639641
24,26,639691
250,250,640191
118,119,640428
88,76,640592
250,250,641092
77,82,641251
101,103,641455
118,107,641680
57,48,641785
249,251,642285
250,250,642785
61,50,642896
250,250,643396
250,250,643896
127,116,644139
58,56,644253
28,27,644308
250,250,644808
142,132,645082
96,98,645276
176,168,645620
250,250,646120
59,50,646229
250,250,646729
99,91,646919
132,137,647188
33,31,647252
250,250,647752
250,250,648252
250,250,648752
250,250,649252
250,250,649752
127,134,650013
59,49,650121
120,109,650350
250,250,650850
250,250,651350
250,250,651850
132,119,652101
250,250,652601
250,250,653101
250,250,653601
18,25,653644
250,250,654144
38,36,654218
250,250,654718
250,250,655218
250,250,655718
250,250,656218
114,103,656435
75,65,656575
250,250,657075
249,251,657575
250,250,658075
251,249,658575
251,249,659075
250,250,659575
37,39,659651
229,228,660108
108,104,660320
251,249,660820
249,251,661320
102,106,661528
250,250,662028
104,111,662243
250,250,662743
250,250,663243
247,253,663743
244,246,664233
101,107,664441
250,250,664941
250,250,665441
250,250,665941
123,126,666190
56,51,666297
33,31,666361
249,251,666861
83,84,667028
92,88,667208
128,124,667460
250,250,667960
250,250,668460
95,90,668645
250,250,669145
43,41,669229
133,132,669494
68,63,669625
249,251,670125
250,250,670625
74,62,670761
81,58,670900
250,250,671400
133,135,671668
250,250,672168
250,250,672668
59,51,672778
250,250,673278
250,250,673778
63,65,673906
32,21,673959
250,250,674459
186,188,674833
250,250,675333
132,140,675605
144,145,675894
66,54,676014
31,31,676076
45,42,676163
250,250,676663
58,45,676766
250,250,677266
206,205,677677
99,99,677875
250,250,678375
87,88,678550
250,250,679050
144,140,679334
191,194,679719
249,251,680219
123,122,680464
250,250,680964
81,78,681123
250,250,681623
250,250,682123
134,131,682388
250,250,682888
250,250,683388
67,79,683534
76,78,683688
174,175,684037
250,250,684537
250,250,685037
204,207,685448
249,251,685948
250,250,686448
238,240,686926
135,135,687196
89,79,687364
250,250,687864
250,250,688364
110,107,688581
249,251,689081
250,250,689581
115,122,689818
93,89,690000
169,166,690335
101,101,690537
70,55,690662
250,250,691162
250,250,691662
42,26,691730
250,250,692230
87,87,692404
250,250,692904
250,250,693404
166,173,693743
250,250,694243
110,102,694455
250,250,694955
29,29,695013
250,250,695513
250,250,696013
109,102,696224
250,250,696724
250,250,697224
119,114,697457
250,250,697957
45,43,698045
249,251,698545
251,249,699045
250,250,699545
250,250,700045
55,43,700143
113,107,700363
250,250,700863
251,249,701363
250,250,701863
112,118,702093
125,121,702339
30,29,702398
250,250,702898
250,250,703398
73,65,703536
236,227,703999
219,217,704435
166,157,704758
250,250,705258
75,64,705397
25,24,705446
250,250,705946
154,156,706256
100,82,706438
250,250,706938
48,40,707026
250,250,707526
250,250,708026
250,250,708526
48,42,708616
251,249,709116
250,250,709616
250,250,710116
250,250,710616
250,250,711116
185,187,711488
252,248,711988
250,250,712488
211,212,712911
254,246,713411
205,208,713824
250,250,714324
128,131,714583
204,206,714993
250,250,715493
101,98,715692
251,249,716192
250,250,716692
22,24,716738
250,250,717238
250,250,717738
250,250,718238
250,250,718738
250,250,719238
250,250,719738
249,251,720238
250,250,720738
250,250,721238
84,84,721406
77,71,721554
250,250,722054
250,250,722554
228,219,723001
46,44,723091
250,250,723591
50,47,723688
250,250,724188
250,250,724688
250,250,725188
81,73,725342
67,61,725470
251,249,725970
250,250,726470
250,250,726970
250,250,727470
250,250,727970
250,250,728470
85,75,728630
251,249,729130
250,250,729630
250,250,730130
250,250,730630
250,250,731130
250,250,731630
244,246,732120
250,250,732620
250,250,733120
78,64,733262
250,250,733762
86,87,733935
250,250,734435
119,122,734676
40,40,734756
30,32,734818
129,130,735077
83,88,735248
250,250,735748
250,250,736248
75,75,736398
250,250,736898
52,59,737009
250,250,737509
92,89,737690
250,250,738190
250,250,738690
250,250,739190
250,250,739690
250,250,740190
249,251,740690
249,251,741190
250,250,741690
68,67,741825
250,250,742325
71,52,742448
251,249,742948
215,204,743367
250,250,743867
89,91,744047
151,148,744346
211,206,744763
250,250,745263
249,251,745763
250,250,746263
119,117,746499
251,249,746999
112,100,747211
250,250,747711
208,197,748116
250,250,748616
250,250,749116
250,250,749616
155,154,749925
249,251,750425
251,240,750916
250,250,751416
47,47,751510
182,180,751872
178,176,752226
52,50,752328
157,144,752629
131,135,752895
170,165,753230
250,250,753730
57,50,753837
250,250,754337
249,251,754837
250,250,755337
142,139,755618
250,250,756118
251,249,756618
170,172,756960
250,250,757460
250,250,757960
223,224,758407
249,251,758907
250,250,759407
250,250,759907
251,249,760407
28,28,760463
250,250,760963
250,250,761463
40,41,761544
250,250,762044
61,62,762167
249,251,762667
249,251,763167
109,112,763388
146,142,763676
163,164,764003
101,90,764194
124,120,764438
252,248,764938
250,250,765438
250,250,765938
250,250,766438
148,150,766736
251,249,767236
36,38,767310
250,250,767810
148,149,768107
250,250,768607
250,250,769107
250,250,769607
250,250,770107
171,173,770451
80,78,770609
82,85,770776
93,86,770955
147,134,771236
251,249,771736
170,168,772074
250,250,772574
66,64,772704
250,250,773204
252,248,773704
66,55,773825
250,250,774325
250,250,774825
251,249,775325
138,143,775606
250,250,776106
250,250,776606
249,251,777106
250,250,777606
185,190,777981
250,250,778481
234,232,778947
250,250,779447
124,123,779694
34,32,779760
250,250,780260
250,250,780760
169,154,781083
104,92,781279
250,250,781779
154,142,782075
42,41,782158
21,16,782195
250,250,782695
251,249,783195
250,250,783695
191,181,784067
179,170,784416
43,48,784507
254,246,785007
253,242,785502
110,99,785711
250,250,786211
231,231,786673
250,250,787173
250,250,787673
25,26,787724
22,22,787768
250,250,788268
90,99,788457
76,81,788614
211,197,789022
251,249,789522
250,250,790022
250,250,790522
250,250,791022
250,250,791522
86,80,791688
75,83,791846
250,250,792346
250,250,792846
95,79,793020
71,55,793146
81,74,793301
250,250,793801
84,71,793956
250,250,794456
249,251,794956
135,132,795223
249,251,795723
250,250,796223
260,240,796723
107,116,796946
250,250,797446
250,250,797946
253,247,798446
98,86,798630
249,251,799130
250,250,799630
93,82,799805
186,197,800188
99,103,800390
250,250,800890
249,251,801390
250,250,801890
250,250,802390
250,250,802890
84,73,803047
131,119,803297
250,250,803797
250,250,804297
95,84,804476
58,51,804585
211,202,804998
142,142,805282
250,250,805782
61,58,805901
79,80,806060
250,250,806560
250,250,807060
18,15,807093
253,247,807593
250,250,808093
250,250,808593
250,250,809093
250,250,809593
250,250,810093
64,62,810219
103,101,810423
180,179,810782
250,250,811282
35,31,811348
250,250,811848
251,249,812348
233,225,812806
69,59,812934
110,103,813147
250,250,813647
249,251,814147
251,249,814647
250,250,815147
89,88,815324
250,250,815824
250,250,816324
250,250,816824
250,250,817324
250,250,817824
112,108,818044
250,250,818544
36,38,818618
74,55,818747
251,249,819247
243,235,819725
250,250,820225
184,188,820597
79,68,820744
47,40,820831
250,250,821331
250,250,821831
250,250,822331
180,173,822684
74,63,822821
250,250,823321
107,111,823539
161,149,823849
73,67,823989
250,250,824489
250,250,824989
75,64,825128
53,61,825242
174,173,825589
114,114,825817
250,250,826317
250,250,826817
250,250,827317
250,250,827817
43,40,827900
250,250,828400
250,250,828900
250,250,829400
250,250,829900
99,100,830099
250,250,830599
55,63,830717
166,171,831054
20,19,831093
250,250,831593
252,248,832093
250,250,832593
250,250,833093
78,68,833239
250,250,833739
250,250,834239
250,250,834739
250,250,835239
191,189,835619
250,250,836119
250,250,836619
186,184,836989
232,229,837450
79,74,837603
250,250,838103
130,124,838357
250,250,838857
250,250,839357
250,250,839857
250,250,840357
249,251,840857
249,251,841357
98,95,841550
152,154,841856
253,247,842356
250,250,842856
251,249,843356
250,250,843856
251,249,844356
250,250,844856
250,250,845356
250,250,845856
250,250,846356
251,249,846856
161,155,847172
250,250,847672
249,251,848172
249,251,848672
86,82,848840
250,250,849340
204,206,849750
129,124,850003
250,250,850503
250,250,851003
73,68,851144
249,251,851644
83,72,851799
251,249,852299
250,250,852799
119,108,853026
250,250,853526
125,118,853769
250,250,854269
229,221,854719
250,250,855219
250,250,855719
186,197,856102
249,251,856602
133,125,856860
250,250,857360
91,81,857532
60,62,857654
250,250,858154
248,252,858654
40,40,858734
225,213,859172
98,88,859358
250,250,859858
252,248,860358
250,250,860858
87,78,861023
251,249,861523
103,109,861735
250,250,862235
250,250,862735
172,168,863075
251,249,863575
250,250,864075
250,250,864575
250,250,865075
250,250,865575
250,250,866075
250,250,866575
40,40,866655
249,251,867155
250,250,867655
250,250,868155
250,250,868655
252,248,869155
250,250,869655
250,250,870155
210,204,870569
250,250,871069
250,250,871569
250,250,872069
55,52,872176
250,250,872676
250,250,873176
170,166,873512
230,222,873964
223,213,874400
250,250,874900
92,92,875084
188,184,875456
250,250,875956
97,96,876149
250,250,876649
250,250,877149
113,111,877373
31,28,877432
249,251,877932
250,250,878432
250,250,878932
85,71,879088
250,250,879588
142,139,879869
104,94,880067
250,250,880567
251,249,881067
251,249,881567
255,245,882067
250,250,882567
97,91,882755
196,191,883142
251,249,883642
250,250,884142
251,249,884642
250,250,885142
216,215,885573
250,250,886073
188,186,886447
250,250,886947
194,204,887345
117,115,887577
250,250,888077
142,143,888362
250,250,888862
195,182,889239
249,251,889739
249,251,890239
250,250,890739
249,251,891239
250,250,891739
232,234,892205
68,72,892345
250,250,892845
199,193,893237
250,250,893737
250,250,894237
250,250,894737
250,250,895237
127,127,895491
250,250,895991
172,170,896333
250,250,896833
250,250,897333
250,250,897833
250,250,898333
103,93,898529
250,250,899029
249,251,899529
250,250,900029
249,251,900529
249,251,901029
91,80,901200
250,250,901700
250,250,902200
126,129,902455
250,250,902955
250,250,903455
250,250,903955
250,250,904455
86,87,904628
75,62,904765
250,250,905265
250,250,905765
249,251,906265
250,250,906765
250,250,907265
250,250,907765
66,51,907882
250,250,908382
250,250,908882
96,102,909080
55,56,909191
250,250,909691
251,249,910191
46,39,910276
250,250,910776
252,245,911273
100,93,911466
250,250,911966
156,153,912275
111,104,912490
250,250,912990
249,251,913490
250,250,913990
250,250,914490
250,250,914990
250,250,915490
130,131,915751
250,250,916251
250,250,916751
66,62,916879
251,249,917379
37,36,917452
224,224,917900
250,250,918400
37,35,918472
251,249,918972
250,250,919472
250,250,919972
250,250,920472
85,81,920638
98,96,920832
191,187,921210
101,98,921409
253,247,921909
250,250,922409
250,250,922909
250,250,923409
250,250,923909
250,250,924409
250,250,924909
250,250,925409
250,250,925909
250,250,926409
250,250,926909
250,250,927409
251,249,927909
250,250,928409
94,81,928584
250,250,929084
220,221,929525
250,250,930025
128,121,930274
250,250,930774
250,250,931274
233,225,931732
251,249,932232
60,51,932343
87,68,932498
72,52,932622
250,250,933122
98,100,933320
40,26,933386
250,250,933886
250,250,934386
250,250,934886
250,250,935386
250,250,935886
190,186,936262
250,250,936762
93,84,936939
31,28,936998
23,22,937043
20,20,937083
250,250,937583
180,179,937942
78,79,938099
42,41,938182
250,250,938682
145,142,938969
250,250,939469
250,250,939969
42,48,940059
111,112,940282
250,250,940782
250,250,941282
250,250,941782
250,250,942282
46,47,942375
250,250,942875
250,250,943375
20,18,943413
250,250,943913
54,49,944016
75,67,944158
156,150,944464
250,250,944964
250,250,945464
250,250,945964
250,250,946464
250,250,946964
250,250,947464
205,195,947864
170,162,948196
250,250,948696
62,59,948817
251,249,949317
250,250,949817
250,250,950317
250,250,950817
235,233,951285
156,152,951593
190,195,951978
49,48,952075
250,250,952575
250,250,953075
54,49,953178
250,250,953678
38,37,953753
250,250,954253
156,159,954568
251,249,955068
149,138,955355
167,152,955674
250,250,956174
74,62,956310
93,81,956484
250,250,956984
251,249,957484
42,37,957563
250,250,958063
109,102,958274
250,250,958774
202,203,959179
251,249,959679
250,250,960179
250,250,960679
52,47,960778
250,250,961278
250,250,961778
101,91,961970
250,250,962470
250,250,962970
250,250,963470
250,250,963970
249,251,964470
250,250,964970
250,250,965470
250,250,965970
106,110,966186
250,250,966686
147,147,966980
250,250,967480
250,250,967980
250,250,968480
100,100,968680
250,250,969180
250,250,969680
47,51,969778
250,250,970278
25,25,970328
250,250,970828
249,251,971328
250,250,971828
193,198,972219
23,25,972267
250,250,972767
250,250,973267
250,250,973767
15,14,973796
58,59,973913
251,249,974413
250,250,974913
33,29,974975
79,68,975122
71,55,975248
250,250,975748
103,107,975958
47,48,976053
250,250,976553
29,26,976608
250,250,977108
27,29,977164
31,33,977228
94,85,977407
250,250,977907
29,31,977967
77,80,978124
250,250,978624
250,250,979124
33,35,979192
250,250,979692
30,30,979752
250,250,980252
44,46,980342
229,228,980799
250,250,981299
250,250,981799
250,250,982299
17,16,982332
136,137,982605
250,250,983105
123,121,983349
249,251,983849
250,250,984349
33,33,984415
249,251,984915
250,250,985415
108,103,985626
244,242,986112
250,250,986612
237,239,987088
250,250,987588
250,250,988088
251,249,988588
250,250,989088
17,19,989124
250,250,989624
34,34,989692
228,225,990145
66,45,990256
41,43,990340
250,250,990840
250,250,991340
64,53,991457
249,251,991957
250,250,992457
131,116,992704
49,55,992808
250,250,993308
249,251,993808
205,203,994216
207,202,994625
128,124,994877
250,250,995377
134,133,995644
40,40,995724
249,251,996224
251,249,996724
250,250,997224
250,250,997724
161,154,998039
250,250,998539
250,250,999039
245,247,999531
86,81,999698
80,70,999848
250,250,1000348
250,250,1000848
250,250,1001348
250,250,1001848
250,250,1002348
250,250,1002848
250,250,1003348
250,250,1003848
250,250,1004348
250,250,1004848
250,250,1005348
250,250,1005848
90,78,1006016
38,37,1006091
250,250,1006591
250,250,1007091
176,172,1007439
250,250,1007939
250,250,1008439
250,250,1008939
250,250,1009439
250,250,1009939
250,250,1010439
251,249,1010939
141,137,1011217
46,51,1011314
68,58,1011440
59,69,1011568
250,250,1012068
95,103,1012266
250,250,1012766
250,250,1013266
166,169,1013601
61,72,1013734
118,111,1013963
123,120,1014206
250,250,1014706
80,81,1014867
249,251,1015367
250,250,1015867
102,98,1016067
99,104,1016270
250,250,1016770
250,250,1017270
249,251,1017770
149,147,1018066
212,209,1018487
250,250,1018987
37,41,1019065
250,250,1019565
250,250,1020065
250,250,1020565
250,250,1021065
56,59,1021180
250,250,1021680
81,90,1021851
80,72,1022003
250,250,1022503
249,251,1023003
250,250,1023503
